MAPK7	8.257422352941177	4.4434458333333335	4.733830232558139
UBE2C	4.7770247058823525	15.6066675	8.882123255813951
ASTE1	1.6349376470588235	3.3167900000000006	3.283910232558139
LIG4	3.201185882352941	8.675902500000001	3.4670174418604636
XRCC4	1.7636164705882351	2.7732858333333326	5.0195030232558135
ATP5A1	228.45422647058822	194.88605833333335	209.48216651162795
ASPH	3.9695064705882346	1.317643333333333	6.527040232558141
DRG2	18.303418235294117	19.32307	16.82014674418605
RWDD1	22.98548823529412	24.296574166666673	24.171858604651163
ASNA1	24.048046470588233	45.54937833333333	42.1592911627907
HILPDA	0.0	0.0	0.0
GPX7	21.34093	17.76984583333333	15.129015581395347
ATP5B	299.4487052941177	291.90536000000003	313.78554906976746
CRMP1	0.2972958823529412	3.8790975	0.05116627906976745
DPYSL3	4.919127647058823	0.541855	9.234003953488367
LARP4B	10.56646705882353	11.443771666666665	11.45684465116279
GNB2L1	2253.242203529411	1258.8613825	1610.035704883721
NUDT12	2.1170782352941178	0.1723525	1.065312558139535
DPYSL2	3.48608	13.421945833333334	7.562162093023255
DPYSL5	0.010764117647058822	6.5E-4	0.0028904651162790698
BLMH	38.35384529411765	26.12728416666666	22.81369279069768
EXD1	0.0053047058823529405	0.0080725	0.00875604651162791
EML2	8.982174117647059	9.307274999999999	8.419784883720931
GEMIN7	6.969878823529411	6.089025833333333	9.893514883720929
GEMIN6	3.0500517647058825	4.776575833333333	4.600729999999999
GTF2A2	15.64461470588235	13.791533333333334	18.93851372093023
GTF2A1	3.36669705882353	5.369800000000001	3.766467441860464
HIST1H4L	0.023345882352941178	0.19781666666666667	0.06413302325581395
ASF1A	6.5950982352941185	10.4927	7.254337441860465
GTF2H3	9.310051764705882	10.106408333333333	9.456039302325582
GTF2H2C_2	0.0	0.0	0.0
ERCC2	13.034674117647059	11.315140833333333	11.028108837209304
CHMP4C	1.0158823529411765	0.011959166666666667	0.08149441860465115
HMGB3P1	0.004620588235294118	0.003273333333333333	0.0030765116279069774
GSTM4	7.552514117647059	7.0345325	7.9507334883720935
GSTM3	1.8173211764705879	0.2903033333333333	0.6413018604651162
GSTM5	11.308172352941176	1.5952641666666667	1.234489534883721
HID1	0.0	0.0	0.0
CSDE1	139.87002058823532	112.08364416666667	144.45239116279066
ADRM1	40.2861905882353	49.75061166666666	42.92036209302326
AGTR1	0.03087470588235294	0.004203333333333334	0.00376
AKR7A2	24.0521994117647	20.88042	29.837078837209287
AKR7A3	0.42887411764705885	0.561775	0.49464372093023257
ALDH1A1	47.08568882352941	1.0857108333333332	5.165857674418606
ANKRD13A	21.73247411764706	24.130664999999997	24.45007
CDKAL1	3.798741176470588	4.617163333333333	3.7187439534883713
LCK	1.9454494117647059	208.28661083333336	3.230402093023257
