GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0005829	0.000136582770555463	1.91358692651687	44.049208940938	72	3142	cytosol
GO:0000228	0.000136582770555463	3.2375166128726	6.72935082484094	20	480	nuclear chromosome
GO:0044444	0.000220560855280007	1.67435416561069	108.53882101233	140	7742	cytoplasmic part
GO:0065010	0.000244176875550267	1.81568205550106	38.7778841281459	62	2766	extracellular membrane-bounded organelle
GO:0070062	0.000244176875550267	1.81568205550106	38.7778841281459	62	2766	extracellular exosome
GO:0043230	0.000244176875550267	1.80540821407694	38.960137379652	62	2779	extracellular organelle
GO:1903561	0.000244176875550267	1.80540821407694	38.960137379652	62	2779	extracellular vesicle
GO:0032993	0.000270454303467194	4.65507992704645	2.32723382692416	10	166	protein-DNA complex
GO:0031982	0.000270700358766873	1.69944134621935	50.7224818422386	75	3618	vesicle
GO:0005737	0.000270700358766873	1.63640919141198	145.255841450369	173	10361	cytoplasm
GO:0044421	0.000270700358766873	1.68557032115172	52.60109228084	77	3752	extracellular region part
GO:0044454	0.000270700358766873	2.93894689978954	6.21063003209279	17	443	nuclear chromosome part
GO:0000811	0.000271062728131587	Inf	0.0280389617701706	2	2	GINS complex
GO:0043234	0.000312053526208089	1.64187866927593	58.4752547716908	83	4171	protein complex
GO:0031988	0.000333673109870615	1.67308177656811	49.0261246551433	72	3497	membrane-bounded vesicle
GO:0072546	0.000341716041546164	30.4965156794425	0.140194808850853	3	10	ER membrane protein complex
GO:0031261	0.000616083814094607	141.789473684211	0.0420584426552559	2	3	DNA replication preinitiation complex
GO:0005694	0.000640737953777987	2.21376397515528	11.6221496537357	24	829	chromosome
