GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0016226	7.3300569022064e-06	106.974025974026	0.0522496371552975	4	18	iron-sulfur cluster assembly
GO:0031163	7.3300569022064e-06	106.974025974026	0.0522496371552975	4	18	metallo-sulfur cluster assembly
GO:0007059	1.43835141779911e-05	13.4264462809917	0.725689404934688	8	250	chromosome segregation
GO:0030836	4.9295447329255e-05	137.333333333333	0.0319303338171263	3	11	positive regulation of actin filament depolymerization
GO:0007094	4.9295447329255e-05	39.3540669856459	0.121915820029028	4	42	mitotic spindle assembly checkpoint
GO:1904667	4.9295447329255e-05	39.3540669856459	0.121915820029028	4	42	negative regulation of ubiquitin protein ligase activity
GO:0071173	4.9295447329255e-05	38.3426573426573	0.124818577648766	4	43	spindle assembly checkpoint
GO:1904666	4.9295447329255e-05	38.3426573426573	0.124818577648766	4	43	regulation of ubiquitin protein ligase activity
GO:0045841	4.9295447329255e-05	37.3818181818182	0.127721335268505	4	44	negative regulation of mitotic metaphase/anaphase transition
GO:0071174	4.9295447329255e-05	37.3818181818182	0.127721335268505	4	44	mitotic spindle checkpoint
GO:1902100	4.9295447329255e-05	36.4678492239468	0.130624092888244	4	45	negative regulation of metaphase/anaphase transition of cell cycle
GO:0007091	4.9295447329255e-05	34.7674418604651	0.136429608127721	4	47	metaphase/anaphase transition of mitotic cell cycle
GO:0033046	4.9295447329255e-05	34.7674418604651	0.136429608127721	4	47	negative regulation of sister chromatid segregation
GO:0033048	4.9295447329255e-05	34.7674418604651	0.136429608127721	4	47	negative regulation of mitotic sister chromatid segregation
GO:2000816	4.9295447329255e-05	34.7674418604651	0.136429608127721	4	47	negative regulation of mitotic sister chromatid separation
GO:0044784	4.9295447329255e-05	33.9752066115703	0.13933236574746	4	48	metaphase/anaphase transition of cell cycle
GO:2001251	4.9295447329255e-05	19.4470811580446	0.298984034833091	5	103	negative regulation of chromosome organization
GO:0051306	4.9295447329255e-05	33.2181818181818	0.142235123367199	4	49	mitotic sister chromatid separation
GO:0051985	4.9295447329255e-05	33.2181818181818	0.142235123367199	4	49	negative regulation of chromosome segregation
GO:0051301	4.9295447329255e-05	6.60226515656229	1.86357039187228	10	642	cell division
GO:0031577	5.31436523981136e-05	31.8007736943907	0.148040638606676	4	51	spindle checkpoint
GO:0030071	6.23979111512934e-05	29.8872727272727	0.156748911465893	4	54	regulation of mitotic metaphase/anaphase transition
GO:1901881	6.23979111512934e-05	73.2133333333333	0.0522496371552975	3	18	positive regulation of protein depolymerization
GO:1902099	6.29248290748379e-05	29.2994652406417	0.159651669085631	4	55	regulation of metaphase/anaphase transition of cell cycle
GO:0061014	6.80307432266756e-05	68.6333333333333	0.0551523947750363	3	19	positive regulation of mRNA catabolic process
GO:0045839	7.17970443184526e-05	27.6666666666667	0.168359941944848	4	58	negative regulation of mitotic nuclear division
GO:0010965	7.91263934544589e-05	26.6753246753247	0.174165457184325	4	60	regulation of mitotic sister chromatid separation
GO:0033045	8.90359086690485e-05	25.3143297380586	0.182873730043541	4	63	regulation of sister chromatid segregation
GO:0033047	8.90359086690485e-05	25.3143297380586	0.182873730043541	4	63	regulation of mitotic sister chromatid segregation
GO:0061013	8.90359086690485e-05	57.7859649122807	0.0638606676342525	3	22	regulation of mRNA catabolic process
GO:0051304	8.90359086690485e-05	24.8909090909091	0.18577648766328	4	64	chromosome separation
GO:0032435	0.000103389563868181	23.7012987012987	0.194484760522496	4	67	negative regulation of proteasomal ubiquitin-dependent protein catabolic process
GO:0051784	0.000112598029717968	22.9692307692308	0.200290275761974	4	69	negative regulation of nuclear division
GO:0031397	0.000113937115496255	14.1912530371399	0.403483309143687	5	139	negative regulation of protein ubiquitination
GO:0043243	0.000113937115496255	49.8969696969697	0.0725689404934688	3	25	positive regulation of protein complex disassembly
GO:1901799	0.000115513678538937	22.280868385346	0.206095791001451	4	71	negative regulation of proteasomal protein catabolic process
GO:1903321	0.000148597701531246	13.1976744186047	0.432510885341074	5	149	negative regulation of protein modification by small protein conjugation or removal
GO:1903051	0.000156589218409629	20.1646191646192	0.226415094339623	4	78	negative regulation of proteolysis involved in cellular protein catabolic process
GO:0009896	0.000156589218409629	7.75891446238406	1.05079825834543	7	362	positive regulation of catabolic process
GO:0051782	0.000186994631357784	18.8826237054085	0.240928882438316	4	83	negative regulation of cell division
GO:1903363	0.000186994631357784	18.8826237054085	0.240928882438316	4	83	negative regulation of cellular protein catabolic process
GO:0051983	0.000188783882445663	18.6454545454545	0.243831640058055	4	84	regulation of chromosome segregation
GO:0031396	0.000188783882445663	9.09411764705882	0.757619738751814	6	261	regulation of protein ubiquitination
GO:0000289	0.000192679736008673	37.8367816091954	0.0928882438316401	3	32	nuclear-transcribed mRNA poly(A) tail shortening
GO:0051248	0.000228330860051285	4.54163442811024	2.97242380261248	11	1024	negative regulation of protein metabolic process
GO:0051436	0.000228330860051285	17.338266384778	0.261248185776488	4	90	negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle
GO:1903320	0.000251446572365887	8.45359749739312	0.812772133526851	6	280	regulation of protein modification by small protein conjugation or removal
GO:0009894	0.000251446572365887	5.29964221824687	2.02322206095791	9	697	regulation of catabolic process
GO:0007067	0.00025430161846615	6.88446726572529	1.17851959361393	7	406	mitotic nuclear division
GO:0051444	0.000280644389764397	16.0263929618768	0.281567489114659	4	97	negative regulation of ubiquitin-protein transferase activity
GO:0051352	0.000286241292112045	15.8549323017408	0.284470246734398	4	98	negative regulation of ligase activity
GO:0051439	0.000291936646393296	15.6870813397129	0.287373004354136	4	99	regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle
GO:0051302	0.000338788626658615	7.81467181467182	0.876632801161103	6	302	regulation of cell division
GO:0031331	0.000349573294937507	7.7348303870043	0.885341074020319	6	305	positive regulation of cellular catabolic process
GO:1903313	0.000349573294937507	28.1179487179487	0.121915820029028	3	42	positive regulation of mRNA metabolic process
GO:0031145	0.000388542344101665	14.1844155844156	0.316400580551524	4	109	anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process
GO:0031329	0.000388542344101665	5.42730375426621	1.72423802612482	8	594	regulation of cellular catabolic process
GO:0000070	0.000434577174548559	13.6605504587156	0.328011611030479	4	113	mitotic sister chromatid segregation
GO:0032269	0.000474401571951104	4.31379080612925	2.78084179970972	10	958	negative regulation of cellular protein metabolic process
GO:0030834	0.000476923337564409	24.36	0.13933236574746	3	48	regulation of actin filament depolymerization
GO:0051348	0.000490639511382781	7.06028833551769	0.966618287373004	6	333	negative regulation of transferase activity
GO:0030042	0.000490639511382781	23.8289855072464	0.142235123367199	3	49	actin filament depolymerization
GO:0000819	0.00051899983410943	12.7202797202797	0.351233671988389	4	121	sister chromatid segregation
GO:0051338	0.000534194439409472	4.18704453441296	2.85921625544267	10	985	regulation of transferase activity
GO:0060211	0.000534194439409472	79.6086956521739	0.0319303338171263	2	11	regulation of nuclear-transcribed mRNA poly(A) tail shortening
GO:0060213	0.000534194439409472	79.6086956521739	0.0319303338171263	2	11	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening
GO:0033044	0.000559359029694303	8.59830866807611	0.653120464441219	5	225	regulation of chromosome organization
GO:0042177	0.000577541320563157	12.0953436807095	0.368650217706821	4	127	negative regulation of protein catabolic process
GO:0045861	0.000589223386951433	6.66473988439306	1.02177068214804	6	352	negative regulation of proteolysis
GO:0051340	0.00069634739253807	11.3511450381679	0.391872278664732	4	135	regulation of ligase activity
GO:0051438	0.00069634739253807	11.3511450381679	0.391872278664732	4	135	regulation of ubiquitin-protein transferase activity
GO:0000280	0.00081607948414831	5.2636783124588	1.52394775036284	7	525	nuclear division
GO:0007088	0.000818662198514205	10.7707509881423	0.412191582002903	4	142	regulation of mitotic nuclear division
GO:0006878	0.00087909867889428	55.1003344481605	0.0435413642960813	2	15	cellular copper ion homeostasis
GO:1900151	0.00087909867889428	55.1003344481605	0.0435413642960813	2	15	regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
GO:1900153	0.00087909867889428	55.1003344481605	0.0435413642960813	2	15	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
GO:0010564	0.000900415004948302	5.11073994417243	1.56748911465893	7	540	regulation of cell cycle process
GO:0022402	0.000923881125025272	3.55634880163182	3.72423802612482	11	1283	cell cycle process
GO:0000288	0.000923881125025272	17.3809523809524	0.191582002902758	3	66	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
