GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0005515	4.45113357445059e-09	8.59496090356212	48.3294422047055	72	10431	protein binding
GO:0004332	0.000348544819873417	441.093333333333	0.013899753294422	2	3	fructose-bisphosphate aldolase activity
GO:0005212	0.000348544819873417	39.4077901430843	0.0926650219628136	3	20	structural constituent of eye lens
GO:0005488	0.000348544819873417	7.28234190008663	64.5272880438053	75	13927	binding
GO:0046961	0.000348544819873417	33.4905405405405	0.106564775257236	3	23	proton-transporting ATPase activity, rotational mechanism
GO:0044769	0.000355022622964106	30.4422604422604	0.115831277453517	3	25	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism
GO:0004364	0.000355022622964106	27.902027027027	0.125097779649798	3	27	glutathione transferase activity
GO:0036442	0.000355022622964106	27.902027027027	0.125097779649798	3	27	hydrogen-exporting ATPase activity
GO:0016504	0.000747590690977324	20.2813267813268	0.166797039533065	3	36	peptidase activator activity
GO:0016832	0.000821606345913163	62.9904761904762	0.0416992598832661	2	9	aldehyde-lyase activity
GO:0008565	0.00087419622761539	10.2453300124533	0.426259101028943	4	92	protein transporter activity
