GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0044271	0.000444107764272499	2.86329836580318	18.2099661344944	34	4705	cellular nitrogen compound biosynthetic process
GO:0010467	0.000444107764272499	2.82817182817183	20.0638606676343	36	5184	gene expression
GO:0006351	0.000472670522491468	2.77703785916882	14.0570875665215	28	3632	transcription, DNA-templated
GO:0070536	0.000472670522491468	42.5875754961173	0.08514755684567	3	22	protein K63-linked deubiquitination
GO:0097659	0.000472670522491468	2.76132596685083	14.1190130624093	28	3648	nucleic acid-templated transcription
GO:0034645	0.000472670522491468	2.62467168443699	18.5234639574262	33	4786	cellular macromolecule biosynthetic process
GO:0034654	0.000472670522491468	2.63850889192886	16.0928882438316	30	4158	nucleobase-containing compound biosynthetic process
GO:0032774	0.000472670522491468	2.64502627126191	14.5950653120464	28	3771	RNA biosynthetic process
GO:0051171	0.000472670522491468	2.60304697418536	16.255442670537	30	4200	regulation of nitrogen compound metabolic process
GO:0018130	0.000472670522491468	2.5822758185515	16.3522012578616	30	4225	heterocycle biosynthetic process
GO:0019438	0.000472670522491468	2.5781512605042	16.3715529753266	30	4230	aromatic compound biosynthetic process
GO:0090304	0.000481249665956823	2.521314070849	19.0537010159652	33	4923	nucleic acid metabolic process
GO:0009059	0.000481249665956823	2.50889118244509	19.1194968553459	33	4940	macromolecule biosynthetic process
GO:0031326	0.000492160052390502	2.52397796259255	15.8684083212385	29	4100	regulation of cellular biosynthetic process
GO:0010468	0.000492160052390502	2.503515625	15.9651669085631	29	4125	regulation of gene expression
GO:0019219	0.000492160052390502	2.51822313695223	15.1523947750363	28	3915	regulation of nucleobase-containing compound metabolic process
GO:1901362	0.000492160052390502	2.48124753257007	16.8398645379777	30	4351	organic cyclic compound biosynthetic process
GO:0009889	0.000492160052390502	2.48813053289359	16.0387034349299	29	4144	regulation of biosynthetic process
GO:0043170	0.000492160052390502	2.61162843515785	34.2680212868892	48	8854	macromolecule metabolic process
GO:0016070	0.000673290351345102	2.40590896992281	17.2230285437833	30	4450	RNA metabolic process
GO:2000112	0.000684598152043666	2.445153552919	14.7576197387518	27	3813	regulation of cellular macromolecule biosynthetic process
GO:0044260	0.000735733405874225	2.42487438648224	31.6748911465893	45	8184	cellular macromolecule metabolic process
GO:0006355	0.000905900612239433	2.41158330924159	13.4842767295597	25	3484	regulation of transcription, DNA-templated
GO:0006139	0.000905900612239433	2.28513703228957	21.2675374939526	34	5495	nucleobase-containing compound metabolic process
GO:0010556	0.000905900612239433	2.35868448098664	15.1678761490082	27	3919	regulation of macromolecule biosynthetic process
GO:1903506	0.000910065495920956	2.39403453689168	13.5616835994194	25	3504	regulation of nucleic acid-templated transcription
GO:2001141	0.000949232133986001	2.37668637925854	13.6390904692791	25	3524	regulation of RNA biosynthetic process
GO:0019082	0.000949232133986001	53.1032258064516	0.04644412191582	2	12	viral protein processing
