GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0031201	6.69064631570089e-16	33.2726839723744	0.740386239513541	16	50	SNARE complex
GO:0005829	2.13979855278705e-09	2.46240501821983	46.5258712910309	90	3142	cytosol
GO:0044428	1.15592424532665e-08	2.27846678654538	56.4470469005124	100	3812	nuclear part
GO:0005622	1.82412961551442e-08	3.13446724913405	202.806598727549	240	13696	intracellular
GO:0044424	2.04072532975245e-08	2.91846656841321	197.742356849277	236	13354	intracellular part
GO:0044446	2.84413045303659e-08	2.09283873592839	114.81909802376	162	7754	intracellular organelle part
GO:0044422	2.84413045303659e-08	2.09385164503037	117.928720229717	165	7964	organelle part
GO:0031981	3.33440020953969e-08	2.22536724258423	51.1162659760149	91	3452	nuclear lumen
GO:0005634	8.99872927773573e-08	2.01766755482681	99.2709869939756	144	6704	nucleus
GO:0005654	2.73448446473272e-07	2.19639833381769	42.2316311018524	77	2852	nucleoplasm
GO:0043231	1.33338276322455e-06	1.99551326636489	155.673610720117	195	10513	intracellular membrane-bounded organelle
GO:0043229	1.70928326547221e-06	2.06241519674355	170.747874556613	208	11531	intracellular organelle
GO:0031982	1.94965770916082e-06	1.98977579927155	53.5743482911998	88	3618	vesicle
GO:0070013	4.25122248751316e-06	1.91067555650889	60.5784021169979	95	4091	intracellular organelle lumen
GO:0032991	5.43224360057987e-06	1.85524872826376	71.5213107370081	107	4830	macromolecular complex
GO:0031988	5.76247517055836e-06	1.93663072674804	51.7826135915771	84	3497	membrane-bounded vesicle
GO:0043233	6.72880757069695e-06	1.87524960650269	61.4372501548336	95	4149	organelle lumen
GO:0043234	8.09612807969436e-06	1.86207591476237	61.7630201002196	95	4171	protein complex
GO:0070688	8.96198918676846e-06	67.5444015444015	0.118461798322167	4	8	MLL5-L complex
GO:0005737	8.96198918676846e-06	1.839461266221	153.422836551996	189	10361	cytoplasm
GO:0031105	8.96198918676846e-06	Inf	0.0444231743708125	3	3	septin complex
GO:0032156	8.96198918676846e-06	Inf	0.0444231743708125	3	3	septin cytoskeleton
GO:0031974	8.96198918676846e-06	1.84316606389391	62.2368672935082	95	4203	membrane-enclosed lumen
GO:0043227	1.50733128446306e-05	1.89069906660802	173.161533697427	206	11694	membrane-bounded organelle
GO:0044444	1.69863473896607e-05	1.73202812462117	114.641405326277	150	7742	cytoplasmic part
GO:0008287	1.69863473896607e-05	11.3645833333333	0.72557851472327	7	49	protein serine/threonine phosphatase complex
GO:1903293	1.69863473896607e-05	11.3645833333333	0.72557851472327	7	49	phosphatase complex
GO:0043226	1.79589808644058e-05	1.95721959914358	186.340408760768	217	12584	organelle
GO:0065010	2.18453266906754e-05	1.91290794700728	40.9581667698891	68	2766	extracellular membrane-bounded organelle
GO:0070062	2.18453266906754e-05	1.91290794700728	40.9581667698891	68	2766	extracellular exosome
GO:0043230	2.39894384214122e-05	1.90206282098573	41.1506671921626	68	2779	extracellular organelle
GO:1903561	2.39894384214122e-05	1.90206282098573	41.1506671921626	68	2779	extracellular vesicle
GO:0002189	2.42471062079542e-05	201.888461538462	0.0592308991610833	3	4	ribose phosphate diphosphokinase complex
GO:0031597	2.64782784359777e-05	38.5901820187534	0.162884972692979	4	11	cytosolic proteasome complex
GO:0008021	2.78589437676918e-05	6.02732126759587	1.83615787399358	10	124	synaptic vesicle
GO:0048471	2.78589437676918e-05	2.87271414310898	9.10675074601655	24	615	perinuclear region of cytoplasm
GO:0008540	5.14989969611818e-05	30.011154011154	0.192500422273521	4	13	proteasome regulatory particle, base subcomplex
GO:0042581	6.93854329857484e-05	27.0084942084942	0.207308147063791	4	14	specific granule
GO:0016023	6.99648395794099e-05	2.30110071546505	15.6961882776871	33	1060	cytoplasmic membrane-bounded vesicle
GO:0031410	7.49504796131046e-05	2.23201209061731	17.1917684815044	35	1161	cytoplasmic vesicle
GO:0032154	7.49504796131046e-05	10.4513618677043	0.666347615562187	6	45	cleavage furrow
GO:0097610	7.49504796131046e-05	10.4513618677043	0.666347615562187	6	45	cell surface furrow
GO:0098793	8.43740138821099e-05	5.12182172143236	2.132312369799	10	144	presynapse
GO:0098687	0.000103679443843935	3.6703784836315	4.11654749169529	14	278	chromosomal region
GO:0031595	0.000147250975065024	50.4634615384615	0.103654073531896	3	7	nuclear proteasome complex
GO:0072357	0.000147250975065024	50.4634615384615	0.103654073531896	3	7	PTW/PP1 phosphatase complex
GO:0055037	0.000155006029466644	5.21887094621647	1.88058104836439	9	127	recycling endosome
GO:0032153	0.000164022246397115	8.6684328172862	0.784809413884353	6	53	cell division site
GO:0032155	0.000164022246397115	8.6684328172862	0.784809413884353	6	53	cell division site part
GO:0005768	0.000211565546303456	2.39567255473618	11.2538708406058	25	760	endosome
GO:0000784	0.000225204581724781	6.52691566780822	1.18461798322167	7	80	nuclear chromosome, telomeric region
GO:0005838	0.000279388341148456	15.8809902339314	0.310962220595687	4	21	proteasome regulatory particle
GO:0015630	0.000396630880395211	2.11523006685704	15.31118743314	30	1034	microtubule cytoskeleton
