GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0044430	4.97653364231327e-16	6.01367331855137	10.6260908732616	45	1398	cytoskeletal part
GO:0005856	7.39144763329835e-14	4.7806432828239	14.6393784133776	49	1926	cytoskeleton
GO:0044424	1.8575783133284e-13	22.1566069132441	101.5027307021	133	13354	intracellular part
GO:0043228	3.54394944225991e-13	3.84418144343388	27.8421823095546	67	3663	non-membrane-bounded organelle
GO:0043232	3.54394944225991e-13	3.84418144343388	27.8421823095546	67	3663	intracellular non-membrane-bounded organelle
GO:0005622	2.33213913401647e-12	19.9210720342107	104.10224649513	133	13696	intracellular
GO:0005882	7.0992389383252e-12	13.2547120543133	1.46697821068634	16	193	intermediate filament
GO:0043234	1.09345669254786e-11	3.44678870617437	31.703451382242	69	4171	protein complex
GO:0032991	1.24806804432526e-10	3.18524483443754	36.7124598840155	73	4830	macromolecular complex
GO:0045111	1.86387261820836e-10	10.2143774540384	1.86222622600079	16	245	intermediate filament cytoskeleton
GO:0044422	4.93992918077574e-10	3.16653509329444	60.5337537300828	97	7964	organelle part
GO:0044446	7.64775851751849e-10	3.09069395482439	58.9375598220821	95	7754	intracellular organelle part
GO:0015630	1.82715727371988e-09	4.52463155918521	7.85935476606047	29	1034	microtubule cytoskeleton
GO:0043229	6.1528708348232e-09	3.77863220991542	87.64624739598	118	11531	intracellular organelle
GO:0005815	1.32720497470715e-08	5.36603688708952	4.60615956308766	21	606	microtubule organizing center
GO:0045095	7.48545718986181e-08	14.9166666666667	0.706885873543156	9	93	keratin filament
GO:0005813	2.43911199042447e-07	5.38826114249843	3.61803952480153	17	476	centrosome
GO:0005874	4.14917651350913e-07	5.86209239130435	2.91115365125837	15	383	microtubule
GO:0043226	7.14161728907134e-07	3.31322207958922	95.6500197060976	120	12584	organelle
GO:0044464	3.05791623137634e-06	17.034914950761	119.881763414222	134	15772	cell part
GO:0005623	3.95384733656468e-06	16.6687930594539	120.170598502337	134	15810	cell
GO:0000922	6.31328700663144e-06	9.67647465119492	0.927312651314678	8	122	spindle pole
GO:0044450	9.63126682796818e-05	7.6566875	1.003321885029	7	132	microtubule organizing center part
GO:0005814	0.000118434359739139	9.16488110791743	0.72208772028602	6	95	centriole
GO:0005737	0.000126964365068875	2.05076085594554	78.7531670514048	100	10361	cytoplasm
GO:0005634	0.000200086571332444	1.89453730828882	50.9565902820787	72	6704	nucleus
GO:0044428	0.000287105553431463	1.96627731498249	28.974719891898	47	3812	nuclear part
GO:0005819	0.000327324454702899	4.60886882634095	2.11305669725804	9	278	spindle
GO:0031981	0.000451968867551716	1.94922328363539	26.2383874781825	43	3452	nuclear lumen
GO:0005938	0.000453989130504597	4.87167104111986	1.77101514554361	8	233	cell cortex
GO:0005654	0.000582605639443723	1.98646826403741	21.6778334553235	37	2852	nucleoplasm
GO:0070695	0.000582605639443723	88.3358395989975	0.0380046168571589	2	5	FHF complex
GO:0005875	0.000815766061157947	5.89416919447253	1.09453296548618	6	144	microtubule associated complex
