GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0051534	0.000978842308214236	124.727272727273	0.0246734397677794	2	6	negative regulation of NFAT protein import into nucleus
GO:0034654	0.000978842308214236	2.36000611995104	17.0986937590711	30	4158	nucleobase-containing compound biosynthetic process
GO:0060255	0.000978842308214236	2.29515499215592	23.3205128205128	37	5671	regulation of macromolecule metabolic process
GO:0080090	0.000978842308214236	2.28035667453449	23.4192065795839	37	5695	regulation of primary metabolic process
GO:2000112	0.000978842308214236	2.34560105680317	15.6799709724238	28	3813	regulation of cellular macromolecule biosynthetic process
GO:0018130	0.000978842308214236	2.30970453547456	17.374213836478	30	4225	heterocycle biosynthetic process
GO:0019438	0.000978842308214236	2.30601503759399	17.3947750362845	30	4230	aromatic compound biosynthetic process
GO:0031323	0.000978842308214236	2.22834486476772	23.7728592162554	37	5781	regulation of cellular metabolic process
GO:0006355	0.000978842308214236	2.32903687790906	14.3270440251572	26	3484	regulation of transcription, DNA-templated
GO:0031326	0.000978842308214236	2.26437780675069	16.8601838413159	29	4100	regulation of cellular biosynthetic process
GO:1903506	0.000978842308214236	2.31208412059476	14.4092888243832	26	3504	regulation of nucleic acid-templated transcription
