GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0044260	1.06792717666146e-05	2.13833538805585	98.9840348330914	135	8184	cellular macromolecule metabolic process
GO:0043401	1.63941973646457e-05	13.3047385620915	0.71359458151911	8	59	steroid hormone mediated signaling pathway
GO:0071383	2.63675661997288e-05	7.14462081128748	1.72955974842767	11	143	cellular response to steroid hormone stimulus
GO:0090304	2.63675661997288e-05	1.9876359438605	59.5428156748911	91	4923	nucleic acid metabolic process
GO:0043170	3.36881868987229e-05	1.9926431722205	107.087566521529	139	8854	macromolecule metabolic process
GO:0010467	4.88542750758278e-05	1.91979799426145	62.699564586357	93	5184	gene expression
GO:0034641	5.15932524533571e-05	1.88927844123412	76.0764392839865	107	6290	cellular nitrogen compound metabolic process
GO:0016070	7.805980779095e-05	1.90401688706773	53.8219641993227	82	4450	RNA metabolic process
GO:0043933	9.6556576525684e-05	2.07932750565015	29.8379293662313	53	2467	macromolecular complex subunit organization
GO:0006139	0.000105368727368028	1.83231040564374	66.4610546686018	95	5495	nucleobase-containing compound metabolic process
GO:0006807	0.000105368727368028	1.81765422126032	79.8016448959845	109	6598	nitrogen compound metabolic process
GO:1901360	0.000105368727368028	1.81558083419511	71.3836477987421	100	5902	organic cyclic compound metabolic process
GO:0046483	0.000105368727368028	1.81778396969829	68.6018384131592	97	5672	heterocycle metabolic process
GO:0009755	0.000128753751031176	7.35688405797101	1.20948234155781	8	100	hormone-mediated signaling pathway
GO:0022411	0.000140778144204933	2.81833019460138	8.98645379777455	23	743	cellular component disassembly
GO:0048545	0.000140778144204933	3.55540691192865	4.91049830672472	16	406	response to steroid hormone
GO:0006725	0.000167863451621644	1.77352261472433	68.7953555878084	96	5688	cellular aromatic compound metabolic process
GO:0032870	0.000193097231941158	2.78990547529873	8.64779874213836	22	715	cellular response to hormone stimulus
GO:0016032	0.000193097231941158	2.715575347238	9.30091920657958	23	769	viral process
GO:0044764	0.000216649354520352	2.6668378702277	9.4581519109821	23	782	multi-organism cellular process
GO:0044403	0.000216649354520352	2.60703090013435	10.1112723754233	24	836	symbiosis, encompassing mutualism through parasitism
GO:0044419	0.000216649354520352	2.60703090013435	10.1112723754233	24	836	interspecies interaction between organisms
GO:0034645	0.000231694270887201	1.75472466201788	57.8858248669569	83	4786	cellular macromolecule biosynthetic process
GO:0044270	0.000231694270887201	3.26333059885152	5.32172230285438	16	440	cellular nitrogen compound catabolic process
GO:0046700	0.000231694270887201	3.26333059885152	5.32172230285438	16	440	heterocycle catabolic process
GO:0044238	0.000231694270887201	1.80403512049318	121.492501209482	147	10045	primary metabolic process
GO:0044265	0.00023681370923739	2.49709114414997	10.9941944847605	25	909	cellular macromolecule catabolic process
GO:0032984	0.00023681370923739	3.75424476493995	3.74939525882922	13	310	macromolecular complex disassembly
GO:0009057	0.00023681370923739	2.32854528868007	13.7639090469279	29	1138	macromolecule catabolic process
GO:0019439	0.00023920262391643	3.19369414599859	5.43057571359458	16	449	aromatic compound catabolic process
GO:0009725	0.00023920262391643	2.38839084836108	12.4455732946299	27	1029	response to hormone
GO:0006521	0.00023920262391643	8.68005687877711	0.774068698597	6	64	regulation of cellular amino acid metabolic process
GO:0071704	0.00026971806891105	1.79295843520782	125.483792936623	150	10375	organic substance metabolic process
GO:0090182	0.00026971806891105	Inf	0.0241896468311563	2	2	regulation of secretion of lysosomal enzymes
GO:0044237	0.000337234240182334	1.7531786074672	121.625544267054	146	10056	cellular metabolic process
GO:1901361	0.00043452050914295	2.97451274362819	5.8055152394775	16	480	organic cyclic compound catabolic process
GO:0071396	0.00043452050914295	3.23899371069182	4.65650701499758	14	385	cellular response to lipid
GO:2000188	0.000443862785353294	31.0812182741117	0.133043057571359	3	11	regulation of cholesterol homeostasis
GO:0009059	0.000449181120308495	1.67659506325349	59.748427672956	83	4940	macromolecule biosynthetic process
GO:0043241	0.000449181120308495	3.56935280599007	3.61635220125786	12	299	protein complex disassembly
GO:0002479	0.000449181120308495	7.29134917077544	0.90711175616836	6	75	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent
GO:0051171	0.000461820526900369	1.70045351430659	50.7982583454282	73	4200	regulation of nitrogen compound metabolic process
GO:0071840	0.000477641545013489	1.64647388571653	73.0648282535075	97	6041	cellular component organization or biogenesis
GO:0044819	0.000483087793678068	7.08508784666763	0.931301402999516	6	77	mitotic G1/S transition checkpoint
GO:0034655	0.00049985746586036	3.12679211469534	4.8137397194001	14	398	nucleobase-containing compound catabolic process
GO:0071822	0.000501959754097905	1.97631675834491	20.8030962747944	37	1720	protein complex subunit organization
GO:0042590	0.000519727964119331	6.8901285129219	0.955491049830672	6	79	antigen processing and presentation of exogenous peptide antigen via MHC class I
GO:0018171	0.00056857511814098	165	0.0362844702467344	2	3	peptidyl-cysteine oxidation
GO:0006352	0.000582651201708662	3.38889671692264	3.79777455249153	12	314	DNA-templated transcription, initiation
GO:0033993	0.00072333701632093	2.38465802179209	9.51862602805999	21	787	response to lipid
GO:0032774	0.00072333701632093	1.67914677624026	45.6095791001451	66	3771	RNA biosynthetic process
GO:0033238	0.000740974606586847	6.28453608247423	1.04015481373972	6	86	regulation of cellular amine metabolic process
GO:0060255	0.000747370500318555	1.60927953700963	68.5897435897436	91	5671	regulation of macromolecule metabolic process
GO:0000184	0.000747370500318555	5.20707047549177	1.45137880986938	7	120	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
GO:0045184	0.000832037226588763	1.86825341614907	23.1494920174165	39	1914	establishment of protein localization
GO:0044271	0.000884061409213341	1.61791267931989	56.9061441702951	78	4705	cellular nitrogen compound biosynthetic process
GO:0048550	0.000918006620818709	82.4949494949495	0.0483792936623125	2	4	negative regulation of pinocytosis
GO:0006402	0.000918006620818709	3.90036246476037	2.46734397677794	9	204	mRNA catabolic process
GO:0006414	0.000918006620818709	3.90036246476037	2.46734397677794	9	204	translational elongation
GO:0044248	0.000925625057694059	1.85936719962221	22.5931301403	38	1868	cellular catabolic process
GO:0007032	0.000925625057694059	10.3979591836735	0.435413642960813	4	36	endosome organization
GO:0032392	0.000925625057694059	7.3229869545659	0.749879051765844	5	62	DNA geometric change
GO:0051252	0.000977304155416888	1.65149370391797	43.7953555878084	63	3621	regulation of RNA metabolic process
