GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0008380	2.55391964639964e-06	8.74975092835794	1.65106434446057	12	374	RNA splicing
GO:0016071	2.77178806184842e-05	5.67917355371901	2.72822931785196	13	618	mRNA metabolic process
GO:0010467	2.77178806184842e-05	2.98291113034968	22.8853410740203	42	5184	gene expression
GO:0006397	2.77178806184842e-05	6.55266091868589	1.96450169327528	11	445	mRNA processing
GO:0016070	2.77178806184842e-05	2.96553555238959	19.6450169327528	38	4450	RNA metabolic process
GO:0090304	3.70476240070024e-05	2.87453689051068	21.7331277213353	40	4923	nucleic acid metabolic process
GO:0034641	5.73271667359383e-05	2.78830047215697	27.7679003386551	46	6290	cellular nitrogen compound metabolic process
GO:0046483	5.73271667359383e-05	2.75870196008764	25.0396710208031	43	5672	heterocycle metabolic process
GO:0000377	7.43509038173248e-05	7.55198135198135	1.2007740686986	8	272	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile
GO:0000398	7.43509038173248e-05	7.55198135198135	1.2007740686986	8	272	mRNA splicing, via spliceosome
GO:0006396	7.43509038173248e-05	4.50781456953642	3.39042089985486	13	768	RNA processing
GO:0000375	7.43509038173248e-05	7.46574474214924	1.21401790033866	8	275	RNA splicing, via transesterification reactions
GO:0006725	9.10044643036392e-05	2.59569435398169	25.1103047895501	42	5688	cellular aromatic compound metabolic process
GO:1901360	9.10044643036392e-05	2.59414006940889	26.0550314465409	43	5902	organic cyclic compound metabolic process
GO:0043484	9.10044643036392e-05	14.3373599439776	0.392900338655056	5	89	regulation of RNA splicing
GO:0006139	9.10044643036392e-05	2.58622685185185	24.2582849540397	41	5495	nucleobase-containing compound metabolic process
GO:0006807	0.000101569646036412	2.57713788269344	29.1276003870343	46	6598	nitrogen compound metabolic process
GO:0051252	0.000114009895714885	2.6466573816156	15.9853047895501	31	3621	regulation of RNA metabolic process
GO:0008612	0.000193142816609149	231.845070422535	0.0176584421867441	2	4	peptidyl-lysine modification to peptidyl-hypusine
GO:0010468	0.000205038624355154	2.49415322580645	18.2102685050798	33	4125	regulation of gene expression
GO:0019219	0.000446451325563931	2.39044799176107	17.2832002902758	31	3915	regulation of nucleobase-containing compound metabolic process
GO:0006406	0.000515910563252665	13.0156839388525	0.339925012094823	4	77	mRNA export from nucleus
GO:0071427	0.000515910563252665	13.0156839388525	0.339925012094823	4	77	mRNA-containing ribonucleoprotein complex export from nucleus
GO:0051171	0.000603350447360126	2.30232667009971	18.5413642960813	32	4200	regulation of nitrogen compound metabolic process
GO:0031124	0.000603350447360126	12.1776291341509	0.361998064828254	4	82	mRNA 3'-end processing
GO:0051168	0.00062704737633676	8.3328227124183	0.657776971456217	5	149	nuclear export
GO:0042117	0.00062704737633676	77.2629107981221	0.0353168843734881	2	8	monocyte activation
GO:0071426	0.000734744562903955	11.1699914748508	0.392900338655056	4	89	ribonucleoprotein complex export from nucleus
GO:0006405	0.000739945400697879	11.0394337714863	0.397314949201742	4	90	RNA export from nucleus
GO:0071166	0.000745689292329517	10.911877394636	0.401729559748428	4	91	ribonucleoprotein complex localization
GO:0050684	0.000815229406897801	10.5462157809984	0.414973391388486	4	94	regulation of mRNA processing
GO:0010628	0.000861837096752864	2.69624635568513	7.42978955007257	17	1683	positive regulation of gene expression
