GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0005829	1.08676429784369e-11	4.52999054632302	18.0442542649626	50	3142	cytosol
GO:0044444	3.21272916430433e-08	3.44350361427826	44.4616857158944	74	7742	cytoplasmic part
GO:0005737	3.21272916430433e-08	4.1690675491532	59.5023928832836	87	10361	cytoplasm
GO:0005622	2.27013143779431e-05	4.77529411764706	78.6550306852092	96	13696	intracellular
GO:0044424	4.90284332329644e-05	3.8980580693816	76.6909520860312	94	13354	intracellular part
GO:0000439	6.77911169062448e-05	89.1565656565657	0.0516862789257362	3	9	core TFIIH complex
GO:0032807	0.000125972832323826	Inf	0.0114858397612747	2	2	DNA ligase IV complex
GO:0033178	0.000398051217591766	38.1926406926407	0.097629637970835	3	17	proton-transporting two-sector ATPase complex, catalytic domain
GO:0030669	0.000521374855623522	15.9764172335601	0.28140307415123	4	49	clathrin-coated endocytic vesicle membrane
GO:0005958	0.000521374855623522	176.57	0.0229716795225494	2	4	DNA-dependent protein kinase-DNA ligase 4 complex
GO:0090575	0.000521374855623522	10.0624284077892	0.545577388660548	5	95	RNA polymerase II transcription factor complex
GO:0044297	0.000521374855623522	4.32422934029521	2.54411350712235	10	443	cell body
GO:0043234	0.000570922400200515	2.11274314584456	23.9537188221384	40	4171	protein complex
GO:0005672	0.000617114767410362	117.706666666667	0.0287145994031868	2	5	transcription factor TFIIA complex
GO:0045334	0.000617114767410362	13.3068783068783	0.333089353076966	4	58	clathrin-coated endocytic vesicle
GO:0043228	0.000627065535499595	2.11023385216934	21.0363155227746	36	3663	non-membrane-bounded organelle
GO:0043232	0.000627065535499595	2.11023385216934	21.0363155227746	36	3663	intracellular non-membrane-bounded organelle
GO:0043025	0.000627065535499595	4.37687890559027	2.2454816733292	9	391	neuronal cell body
GO:0030015	0.000651488621087289	88.275	0.0344575192838241	2	6	CCR4-NOT core complex
GO:0045261	0.000651488621087289	88.275	0.0344575192838241	2	6	proton-transporting ATP synthase complex, catalytic core F(1)
GO:0044798	0.000790144365571138	7.79550302168503	0.694893305557119	5	121	nuclear transcription factor complex
GO:1990391	0.000790144365571138	19.7890011223345	0.172287596419121	3	30	DNA repair complex
GO:0070419	0.000790144365571138	70.616	0.0402004391644615	2	7	nonhomologous end joining complex
GO:0031982	0.000790217276673606	2.05222839195038	20.7778841281459	35	3618	vesicle
GO:0031988	0.000857558019369785	2.04966791799018	20.0829908225888	34	3497	membrane-bounded vesicle
GO:0043227	0.000923097277790581	2.1350930072339	67.1577050841732	82	11694	membrane-bounded organelle
GO:0044450	0.000983654708407572	7.11583732445815	0.75806542424413	5	132	microtubule organizing center part
