GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0090174	4.78777672311736e-17	31.6217817270449	0.744678277697146	17	94	organelle membrane fusion
GO:0006906	4.78777672311736e-17	36.0899930986888	0.62584663763909	16	79	vesicle fusion
GO:0048284	8.33412296748511e-16	24.5615807194755	0.918964683115627	17	116	organelle fusion
GO:0044801	3.97702568788476e-15	21.6933740601504	1.02195210449927	17	129	single-organism membrane fusion
GO:0061025	1.2601370485812e-13	16.9582873267084	1.26753749395259	17	160	membrane fusion
GO:0016050	5.69959521402115e-10	10.3790022039671	1.84585147556846	16	233	vesicle organization
GO:0048278	3.03795188006801e-07	19.6940680517916	0.491170778906628	8	62	vesicle docking
GO:0022406	1.09436964529137e-06	16.1015028332102	0.586236090953072	8	74	membrane docking
GO:0007009	1.08982876313082e-05	6.41209554688017	2.10728108369618	12	266	plasma membrane organization
GO:0044802	2.11151386009599e-05	3.60069337442219	6.71002660861151	21	847	single-organism membrane organization
GO:0016192	2.11151386009599e-05	3.07032236723402	10.346274794388	27	1306	vesicle-mediated transport
GO:0035493	2.12465283490738e-05	51.6377952755905	0.110909530720851	4	14	SNARE complex assembly
GO:0031629	2.65798668493872e-05	46.940586972083	0.118831640058055	4	15	synaptic vesicle fusion to presynaptic membrane
GO:0072659	2.70542745313817e-05	6.87009959737232	1.62403241412675	10	205	protein localization to plasma membrane
GO:1990778	2.70542745313817e-05	6.83462641254849	1.63195452346396	10	206	protein localization to cell periphery
GO:0050427	4.49019969412724e-05	36.8751406074241	0.142597968069666	4	18	3'-phosphoadenosine 5'-phosphosulfate metabolic process
GO:0006112	4.49019969412724e-05	7.21662058068339	1.38636913401064	9	175	energy reserve metabolic process
GO:1903076	4.70272670702354e-05	13.2984406779661	0.514937106918239	6	65	regulation of protein localization to plasma membrane
GO:1904375	4.70272670702354e-05	13.2984406779661	0.514937106918239	6	65	regulation of protein localization to cell periphery
GO:0034035	4.78670195501814e-05	34.4146981627297	0.15052007740687	4	19	purine ribonucleoside bisphosphate metabolic process
GO:1903729	7.69200977428531e-05	11.8829090909091	0.570391872278665	6	72	regulation of plasma membrane organization
GO:0016079	0.000107878094274907	11.0427042253521	0.610002418964683	6	77	synaptic vesicle exocytosis
GO:0061024	0.000127968672902184	2.98864790032303	7.9696419932269	21	1006	membrane organization
GO:0010256	0.000127968672902184	3.88644688644689	3.99274310595065	14	504	endomembrane system organization
GO:0006887	0.000127968672902184	4.41906598705056	2.99455732946299	12	378	exocytosis
GO:0006892	0.000127968672902184	8.06713355970572	0.958575229801645	7	121	post-Golgi vesicle-mediated transport
GO:0048489	0.000127968672902184	8.06713355970572	0.958575229801645	7	121	synaptic vesicle transport
GO:0097480	0.000127968672902184	8.06713355970572	0.958575229801645	7	121	establishment of synaptic vesicle localization
GO:0097479	0.000159903832163874	7.7258064516129	0.998185776487663	7	126	synaptic vesicle localization
