GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0016568	0.000383427688880554	7.0237650986939	1.58103531688437	9	608	chromatin modification
GO:0016570	0.0004750804745386	7.78309839690437	1.06355829704886	7	409	histone modification
GO:0016569	0.0004750804745386	7.5146233974359	1.09996371552975	7	423	covalent chromatin modification
GO:0006325	0.0004750804745386	5.65100430416069	1.94248911465893	9	747	chromatin organization
GO:1902115	0.000584656470681524	16.4816490698844	0.275641025641026	4	106	regulation of organelle assembly
GO:0006366	0.000835751226327849	3.59829618763145	5.10976052249637	14	1965	transcription from RNA polymerase II promoter
GO:0090304	0.000835751226327849	2.98939633222677	12.8017053701016	24	4923	nucleic acid metabolic process
GO:0070925	0.000878956114934678	5.94918050234142	1.37560474117078	7	529	organelle assembly
GO:0016070	0.000984218846136837	2.85445433819418	11.5717223028544	22	4450	RNA metabolic process
GO:0045892	0.000984218846136837	3.98699440759527	3.05545476536043	10	1175	negative regulation of transcription, DNA-templated
GO:0006475	0.000984218846136837	10.8817848817849	0.410861151427189	4	158	internal protein amino acid acetylation
GO:0010942	0.000984218846136837	5.26888131743328	1.54462989840348	7	594	positive regulation of cell death
GO:1903507	0.000984218846136837	3.86882177366318	3.14126753749395	10	1208	negative regulation of nucleic acid-templated transcription
GO:0040008	0.000984218846136837	5.1327519379845	1.58363570391872	7	609	regulation of growth
GO:1902589	0.000984218846136837	3.06621629491585	6.41775520077407	15	2468	single-organism organelle organization
GO:1902679	0.000984218846136837	3.81723250643284	3.18027334300919	10	1223	negative regulation of RNA biosynthetic process
GO:0031327	0.000984218846136837	3.58519577269577	3.78096274794388	11	1454	negative regulation of cellular biosynthetic process
GO:1902116	0.000984218846136837	50.234756097561	0.0468069666182874	2	18	negative regulation of organelle assembly
