GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0008637	0.000925674997387279	3.91282206614543	3.69521044992743	13	114	apoptotic mitochondrial changes
GO:0046902	0.000925674997387279	4.95100914266	2.07450411223996	9	64	regulation of mitochondrial membrane permeability
GO:0035794	0.000925674997387279	5.49449035812672	1.68553459119497	8	52	positive regulation of mitochondrial membrane permeability
GO:0006919	0.000925674997387279	3.96997732426304	3.07934204160619	11	95	activation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0065009	0.000925674997387279	1.46978021978022	88.9767779390421	120	2745	regulation of molecular function
GO:0090559	0.000925674997387279	4.61418968899752	2.20416061925496	9	68	regulation of membrane permeability
GO:0090199	0.000925674997387279	5.86788489813064	1.39380745041122	7	43	regulation of release of cytochrome c from mitochondria
GO:0090141	0.000925674997387279	15.0300751879699	0.388969521044993	4	12	positive regulation of mitochondrial fission
GO:0097202	0.000925674997387279	3.66298273155416	3.30624092888244	11	102	activation of cysteine-type endopeptidase activity
GO:0035556	0.000925674997387279	1.45325290822921	84.9898403483309	114	2622	intracellular signal transduction
GO:0044093	0.000925674997387279	1.53139027496503	57.3730043541364	82	1770	positive regulation of molecular function
GO:0033137	0.000925674997387279	8.8528857870832	0.713110788582487	5	22	negative regulation of peptidyl-serine phosphorylation
GO:0090315	0.000925674997387279	30.0131332082552	0.194484760522496	3	6	negative regulation of protein targeting to membrane
GO:1902531	0.000925674997387279	1.55062160803149	50.955007256894	74	1572	regulation of intracellular signal transduction
GO:2000116	0.000925674997387279	2.60083655270573	7.00145137880987	17	216	regulation of cysteine-type endopeptidase activity
GO:0043280	0.000942418971474003	3.21968519894616	4.05176584421867	12	125	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0033043	0.000996515733501564	1.67092379736058	31.7010159651669	50	978	regulation of organelle organization
GO:0001510	0.000996515733501564	5.02772526780088	1.58829221093372	7	49	RNA methylation
GO:0097345	0.000996515733501564	5.02772526780088	1.58829221093372	7	49	mitochondrial outer membrane permeabilization
GO:0031638	0.000996515733501564	3.10882755920924	4.18142235123367	12	129	zymogen activation
