GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0051301	7.18914372433645e-07	4.21088637715645	7.41545718432511	27	642	cell division
GO:0051342	0.000123595780382491	69.903743315508	0.103955007256894	4	9	regulation of cyclic-nucleotide phosphodiesterase activity
GO:0000910	0.00013269084158285	6.30106157112527	1.94049346879536	11	168	cytokinesis
GO:0010564	0.00013269084158285	3.55937921727395	6.23730043541364	20	540	regulation of cell cycle process
GO:0007059	0.00013269084158285	4.96382686199213	2.88763909046928	13	250	chromosome segregation
GO:0007049	0.00013269084158285	2.34655972647169	19.6128447024673	40	1698	cell cycle
GO:0016032	0.00013269084158285	3.00928344652976	8.8823778422835	24	769	viral process
GO:0051302	0.00013269084158285	4.40987915881984	3.48826802128689	14	302	regulation of cell division
GO:0044764	0.00013269084158285	2.95520831687548	9.0325350749879	24	782	multi-organism cellular process
GO:0044403	0.00013269084158285	2.88465823837892	9.65626511852927	25	836	symbiosis, encompassing mutualism through parasitism
GO:0044419	0.00013269084158285	2.88465823837892	9.65626511852927	25	836	interspecies interaction between organisms
GO:0007098	0.000136521894582881	9.99132187938289	0.796988388969521	7	69	centrosome cycle
GO:0051343	0.000136521894582881	130.396276595745	0.0577527818093856	3	5	positive regulation of cyclic-nucleotide phosphodiesterase activity
GO:0050690	0.000157214009828323	18.2806899641577	0.334966134494436	5	29	regulation of defense response to virus by virus
GO:2001251	0.000202330757871262	7.47771067011792	1.18970730527334	8	103	negative regulation of chromosome organization
GO:0022402	0.000204490094352166	2.42828630177619	14.8193638122883	32	1283	cell cycle process
GO:0043900	0.000220084582207803	3.44315314626501	5.40566037735849	17	468	regulation of multi-organism process
GO:1901566	0.000251500150005954	2.37878899987668	15.0965771649734	32	1307	organonitrogen compound biosynthetic process
GO:0007088	0.000251500150005954	6.02776171197224	1.64017900338655	9	142	regulation of mitotic nuclear division
GO:0051298	0.000251500150005954	10.5697297297297	0.646831156265119	6	56	centrosome duplication
GO:0016226	0.000251500150005954	24.951871657754	0.207910014513788	4	18	iron-sulfur cluster assembly
GO:0031163	0.000251500150005954	24.951871657754	0.207910014513788	4	18	metallo-sulfur cluster assembly
GO:0006518	0.000311094689441948	2.85447683498178	8.0738388969521	21	699	peptide metabolic process
GO:0009117	0.000332067098774599	2.91266994745183	7.519412191582	20	651	nucleotide metabolic process
GO:0006753	0.000369102509138599	2.87942950374892	7.60026608611514	20	658	nucleoside phosphate metabolic process
GO:0016043	0.00040022819905793	1.75202121008719	68.3215408805032	94	5915	cellular component organization
GO:0051726	0.000404981010509241	2.51058287202866	10.9730285437833	25	950	regulation of cell cycle
GO:1903047	0.000404981010509241	2.60202832663053	9.70246734397678	23	840	mitotic cell cycle process
GO:0007094	0.000404981010509241	11.848299912816	0.485123367198839	5	42	mitotic spindle assembly checkpoint
GO:1904667	0.000404981010509241	11.848299912816	0.485123367198839	5	42	negative regulation of ubiquitin protein ligase activity
GO:0071840	0.000404981010509241	1.73068904866016	69.7769109820997	95	6041	cellular component organization or biogenesis
GO:0060316	0.000404981010509241	43.4547872340426	0.103955007256894	3	9	positive regulation of ryanodine-sensitive calcium-release channel activity
GO:0051783	0.000404981010509241	5.13176246830093	1.90584179970972	9	165	regulation of nuclear division
GO:1901564	0.000404981010509241	2.0036068677373	24.4063255926463	43	2113	organonitrogen compound metabolic process
GO:0051297	0.000404981010509241	6.87107487922705	1.12040396710208	7	97	centrosome organization
GO:0071173	0.000404981010509241	11.5357951329938	0.496673923560716	5	43	spindle assembly checkpoint
GO:1904666	0.000404981010509241	11.5357951329938	0.496673923560716	5	43	regulation of ubiquitin protein ligase activity
GO:0019050	0.000404981010509241	Inf	0.0231011127237542	2	2	suppression by virus of host apoptotic process
GO:0039526	0.000404981010509241	Inf	0.0231011127237542	2	2	modulation by virus of host apoptotic process
GO:0045841	0.000426660388120422	11.2393162393162	0.508224479922593	5	44	negative regulation of mitotic metaphase/anaphase transition
GO:0071174	0.000426660388120422	11.2393162393162	0.508224479922593	5	44	mitotic spindle checkpoint
GO:1902100	0.000464210517722001	10.9576612903226	0.51977503628447	5	45	negative regulation of metaphase/anaphase transition of cell cycle
GO:0043603	0.000500000364229674	2.50501770956316	10.0489840348331	23	870	cellular amide metabolic process
GO:0007091	0.000511190842157388	10.4345878136201	0.542876149008224	5	47	metaphase/anaphase transition of mitotic cell cycle
GO:0033046	0.000511190842157388	10.4345878136201	0.542876149008224	5	47	negative regulation of sister chromatid segregation
GO:0033048	0.000511190842157388	10.4345878136201	0.542876149008224	5	47	negative regulation of mitotic sister chromatid segregation
GO:2000816	0.000511190842157388	10.4345878136201	0.542876149008224	5	47	negative regulation of mitotic sister chromatid separation
GO:0055086	0.000532460410118184	2.65361471311128	8.20089501693275	20	710	nucleobase-containing small molecule metabolic process
GO:0044784	0.000533006533620272	10.1912978244561	0.554426705370102	5	48	metaphase/anaphase transition of cell cycle
GO:0030836	0.000533006533620272	32.5871010638298	0.127056119980648	3	11	positive regulation of actin filament depolymerization
GO:0031023	0.000533006533620272	6.18016304347826	1.23590953072085	7	107	microtubule organizing center organization
GO:1901685	0.000533006533620272	15.1797256451988	0.311865021770682	4	27	glutathione derivative metabolic process
GO:1901687	0.000533006533620272	15.1797256451988	0.311865021770682	4	27	glutathione derivative biosynthetic process
GO:0051306	0.000533006533620272	9.95906647116325	0.565977261731979	5	49	mitotic sister chromatid separation
GO:0051985	0.000533006533620272	9.95906647116325	0.565977261731979	5	49	negative regulation of chromosome segregation
GO:0009615	0.000537430020208259	3.24436117525743	4.65487421383648	14	403	response to virus
GO:0007067	0.000569366098010857	3.21892655367232	4.68952588292211	14	406	mitotic nuclear division
GO:0031577	0.000611137872597999	9.52489481065919	0.589078374455733	5	51	spindle checkpoint
GO:0043928	0.000658428025869034	13.9636363636364	0.334966134494436	4	29	exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay
GO:0000070	0.000658428025869034	5.82818908941756	1.30521286889211	7	113	mitotic sister chromatid segregation
GO:0050688	0.000658428025869034	4.46602001350605	2.1715045960329	9	188	regulation of defense response to virus
GO:0010824	0.000658428025869034	13.4257507198684	0.346516690856313	4	30	regulation of centrosome duplication
GO:0030071	0.000658428025869034	8.94009216589862	0.623730043541364	5	54	regulation of mitotic metaphase/anaphase transition
GO:0033043	0.000658428025869034	2.3185327458291	11.2964441219158	24	978	regulation of organelle organization
GO:0033668	0.000658428025869034	172.952380952381	0.0346516690856314	2	3	negative regulation by symbiont of host apoptotic process
GO:0052041	0.000658428025869034	172.952380952381	0.0346516690856314	2	3	negative regulation by symbiont of host programmed cell death
GO:0052490	0.000658428025869034	172.952380952381	0.0346516690856314	2	3	negative regulation by organism of programmed cell death in other organism involved in symbiotic interaction
GO:0060154	0.000658428025869034	172.952380952381	0.0346516690856314	2	3	cellular process regulating host cell cycle in response to virus
GO:0051782	0.000658428025869034	6.85208845208845	0.958696178035801	6	83	negative regulation of cell division
GO:0006000	0.000658428025869034	26.0664893617021	0.150157232704403	3	13	fructose metabolic process
GO:0010649	0.000658428025869034	26.0664893617021	0.150157232704403	3	13	regulation of cell communication by electrical coupling
GO:1902188	0.000658428025869034	26.0664893617021	0.150157232704403	3	13	positive regulation of viral release from host cell
GO:0006289	0.000674299478849614	6.76382536382536	0.970246734397678	6	84	nucleotide-excision repair
GO:1902099	0.000674299478849614	8.76075268817204	0.635280599903241	5	55	regulation of metaphase/anaphase transition of cell cycle
GO:2001244	0.000674299478849614	8.76075268817204	0.635280599903241	5	55	positive regulation of intrinsic apoptotic signaling pathway
GO:1901657	0.000688549629303055	3.21549509394249	4.3430091920658	13	376	glycosyl compound metabolic process
GO:0019637	0.000709664157235689	2.25095503967088	12.128084179971	25	1050	organophosphate metabolic process
GO:0000291	0.000734649103073093	12.4652406417112	0.369617803580068	4	32	nuclear-transcribed mRNA catabolic process, exonucleolytic
GO:0005513	0.000752276105281843	23.6953578336557	0.16170778906628	3	14	detection of calcium ion
GO:0000819	0.000752276105281843	5.4165236460717	1.39761731978713	7	121	sister chromatid segregation
GO:0006892	0.000752276105281843	5.4165236460717	1.39761731978713	7	121	post-Golgi vesicle-mediated transport
GO:0006996	0.00076062752966795	1.72456768967129	40.3114417029511	60	3490	organelle organization
GO:0070296	0.000771168542041793	12.0346671583994	0.381168359941945	4	33	sarcoplasmic reticulum calcium ion transport
GO:0045839	0.000771168542041793	8.2633394197606	0.669932268988873	5	58	negative regulation of mitotic nuclear division
GO:0000278	0.000846535955867214	2.24104076111736	11.654511369134	24	1009	mitotic cell cycle
GO:0034641	0.000846535955867214	1.62135122410546	72.6529995162071	95	6290	cellular nitrogen compound metabolic process
GO:0019054	0.00085077519693355	21.719414893617	0.173258345428157	3	15	modulation by virus of host process
GO:0010948	0.00085077519693355	3.73903152421189	2.86453797774552	10	248	negative regulation of cell cycle process
GO:0010965	0.000851541620543755	7.96187683284457	0.693033381712627	5	60	regulation of mitotic sister chromatid separation
GO:0006368	0.000857630758084688	6.20413354531002	1.05110062893082	6	91	transcription elongation from RNA polymerase II promoter
GO:0022607	0.00086408342025099	1.83329002079002	26.3237179487179	43	2279	cellular component assembly
GO:0046605	0.00086408342025099	11.2568569949974	0.404269472665699	4	35	regulation of centrosome cycle
GO:0009259	0.00086408342025099	2.79891304347826	5.7521770682148	15	498	ribonucleotide metabolic process
GO:0048013	0.00086408342025099	6.1316153362665	1.06265118529269	6	92	ephrin receptor signaling pathway
GO:0010639	0.00086408342025099	3.43141025641026	3.4305152394775	11	297	negative regulation of organelle organization
GO:0010035	0.0008782776085198	2.89291512435872	5.18619980648283	14	449	response to inorganic substance
GO:0010038	0.0008782776085198	3.39515570934256	3.46516690856313	11	300	response to metal ion
GO:0018916	0.0008782776085198	86.4708994708995	0.0462022254475085	2	4	nitrobenzene metabolic process
GO:0030805	0.0008782776085198	86.4708994708995	0.0462022254475085	2	4	regulation of cyclic nucleotide catabolic process
GO:0030820	0.0008782776085198	86.4708994708995	0.0462022254475085	2	4	regulation of cAMP catabolic process
GO:0044531	0.0008782776085198	86.4708994708995	0.0462022254475085	2	4	modulation of programmed cell death in other organism
