GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0051252	4.96704130815611e-14	2.58450937520705	72.919267053701	138	3621	regulation of RNA metabolic process
GO:0016070	1.60071107984114e-13	2.44435672953194	89.6135703918723	156	4450	RNA metabolic process
GO:0051171	2.86986468969784e-13	2.4291479291211	84.5791001451379	149	4200	regulation of nitrogen compound metabolic process
GO:0090304	4.23049796124601e-13	2.3624684741488	99.1387880986938	165	4923	nucleic acid metabolic process
GO:0019219	4.23049796124601e-13	2.41853388314785	78.8398040638607	141	3915	regulation of nucleobase-containing compound metabolic process
GO:0010468	4.23049796124601e-13	2.39856035630913	83.0687590711176	146	4125	regulation of gene expression
GO:0008380	4.92386951871342e-13	5.49622854427748	7.53156748911466	35	374	RNA splicing
GO:0044260	4.92386951871342e-13	2.38339940633902	164.808417997097	232	8184	cellular macromolecule metabolic process
GO:0010467	9.61229314605072e-13	2.29892274396323	104.394775036284	169	5184	gene expression
GO:0031323	2.2042704197384e-12	2.25463228383459	116.417089985486	181	5781	regulation of cellular metabolic process
GO:0060255	3.31072783136119e-12	2.23907260266732	114.201923076923	178	5671	regulation of macromolecule metabolic process
GO:0080090	1.03431023426926e-11	2.19705788050297	114.68523222061	177	5695	regulation of primary metabolic process
GO:0046483	1.42013836749461e-11	2.18390676716825	114.22206095791	176	5672	heterocycle metabolic process
GO:0006139	1.46850212816858e-11	2.18360962563725	110.657656023222	172	5495	nucleobase-containing compound metabolic process
GO:0097659	1.92157979587956e-11	2.27927385788075	73.4629898403483	129	3648	nucleic acid-templated transcription
GO:0043170	2.68076260014357e-11	2.23945369901582	178.300798258345	239	8854	macromolecule metabolic process
GO:0006351	2.68076260014357e-11	2.26288005345807	73.1407837445573	128	3632	transcription, DNA-templated
GO:0034641	2.68076260014357e-11	2.14625843420473	126.667271407837	188	6290	cellular nitrogen compound metabolic process
GO:1903506	5.19644261694669e-11	2.25085926219529	70.5631349782293	124	3504	regulation of nucleic acid-templated transcription
